supplier_name,facility_name,risk_type,risk_level,timeframe,ilo_sdg_8_8_2_score,working_poverty_rate_pct,work_injury_coverage_rate,minimum_wage_ppp_usd_monthly,context
The Hain Celestial Group,Ella’s Kitchen HQ,Worker Rights - Labour Rights,Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Low."
The Hain Celestial Group,Ella’s Kitchen HQ,Worker Rights - Remuneration,Very Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Very Low."
The Hain Celestial Group,Natumi GmbH,Worker Rights - Labour Rights,Very Low,Baseline,0.38,100.0,0.0,2922.223,"ILO SDG 8.8.2 score 0.38 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,922/month. Baseline risk level: Very Low."
The Hain Celestial Group,Natumi GmbH,Worker Rights - Remuneration,Very Low,Baseline,0.38,100.0,0.0,2922.223,"ILO SDG 8.8.2 score 0.38 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,922/month. Baseline risk level: Very Low."
The Hain Celestial Group,Mona Naturprodukte (Joya),Worker Rights - Labour Rights,Very Low,Baseline,0.17,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.17 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Very Low.
The Hain Celestial Group,Mona Naturprodukte (Joya),Worker Rights - Remuneration,Low,Baseline,0.17,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.17 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Low.
The Hain Celestial Group,Cully & Sully,Worker Rights - Labour Rights,Low,Baseline,0.72,82.8,0.0,2365.788,"ILO SDG 8.8.2 score 0.72 (low labour rights violations); working poverty rate: 82.8% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,366/month. Baseline risk level: Low."
The Hain Celestial Group,Cully & Sully,Worker Rights - Remuneration,Very Low,Baseline,0.72,82.8,0.0,2365.788,"ILO SDG 8.8.2 score 0.72 (low labour rights violations); working poverty rate: 82.8% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,366/month. Baseline risk level: Very Low."
The Hain Celestial Group,Yorkshire Provender,Worker Rights - Labour Rights,Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Low."
The Hain Celestial Group,Yorkshire Provender,Worker Rights - Remuneration,Very Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Very Low."
ZURU LLC.,ZURU Global HQ,Worker Rights - Labour Rights,Very Low,Baseline,0.0,77.7,0.0,1186.436,"ILO SDG 8.8.2 score 0.0 (full compliance or data gap — requires contextual interpretation); working poverty rate: 77.7% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,186/month. Baseline risk level: Very Low."
ZURU LLC.,ZURU Global HQ,Worker Rights - Remuneration,Very Low,Baseline,0.0,77.7,0.0,1186.436,"ILO SDG 8.8.2 score 0.0 (full compliance or data gap — requires contextual interpretation); working poverty rate: 77.7% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,186/month. Baseline risk level: Very Low."
ZURU LLC.,ZURU US Flagship Campus,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
ZURU LLC.,ZURU US Flagship Campus,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
ZURU LLC.,ZURU Shenzhen Hub,Worker Rights - Labour Rights,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Shenzhen Hub,Worker Rights - Remuneration,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Huizhou Smart Factory,Worker Rights - Labour Rights,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Huizhou Smart Factory,Worker Rights - Remuneration,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Guangzhou Plant,Worker Rights - Labour Rights,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Guangzhou Plant,Worker Rights - Remuneration,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU New Zealand HQ,Worker Rights - Labour Rights,Medium,Baseline,1.79,100.0,0.0,2698.28,"ILO SDG 8.8.2 score 1.79 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,698/month. Baseline risk level: Medium."
ZURU LLC.,ZURU New Zealand HQ,Worker Rights - Remuneration,Very Low,Baseline,1.79,100.0,0.0,2698.28,"ILO SDG 8.8.2 score 1.79 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,698/month. Baseline risk level: Very Low."
ZURU LLC.,ZURU Tech Italy (Modena),Worker Rights - Labour Rights,Low,Baseline,0.54,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.54 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Low.
ZURU LLC.,ZURU Tech Italy (Modena),Worker Rights - Remuneration,Low,Baseline,0.54,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.54 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Low.
ZURU LLC.,ZURU Tech India (Ahmedabad),Worker Rights - Labour Rights,Very High,Baseline,5.29,8.3,5.178,232.599,ILO SDG 8.8.2 score 5.29 (significant labour rights constraints); working poverty rate: 8.3% (low); work injury scheme coverage: 5.178; minimum wage: PPP USD 233/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Tech India (Ahmedabad),Worker Rights - Remuneration,Very High,Baseline,5.29,8.3,5.178,232.599,ILO SDG 8.8.2 score 5.29 (significant labour rights constraints); working poverty rate: 8.3% (low); work injury scheme coverage: 5.178; minimum wage: PPP USD 233/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Tech India (Kolkata),Worker Rights - Labour Rights,Very High,Baseline,5.29,8.3,5.178,232.599,ILO SDG 8.8.2 score 5.29 (significant labour rights constraints); working poverty rate: 8.3% (low); work injury scheme coverage: 5.178; minimum wage: PPP USD 233/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Tech India (Kolkata),Worker Rights - Remuneration,Very High,Baseline,5.29,8.3,5.178,232.599,ILO SDG 8.8.2 score 5.29 (significant labour rights constraints); working poverty rate: 8.3% (low); work injury scheme coverage: 5.178; minimum wage: PPP USD 233/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Bentonville Office,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
ZURU LLC.,ZURU Bentonville Office,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
ZURU LLC.,ZURU Tech Italy (Milan),Worker Rights - Labour Rights,Low,Baseline,0.54,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.54 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Low.
ZURU LLC.,ZURU Tech Italy (Milan),Worker Rights - Remuneration,Low,Baseline,0.54,100.0,0.0,0.0,ILO SDG 8.8.2 score 0.54 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: not reported / data gap. Baseline risk level: Low.
ZURU LLC.,ZURU Dongguan Tech Center,Worker Rights - Labour Rights,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
ZURU LLC.,ZURU Dongguan Tech Center,Worker Rights - Remuneration,Very High,Baseline,9.32,35.9,0.09,543.541,ILO SDG 8.8.2 score 9.32 (significant labour rights constraints); working poverty rate: 35.9% (moderate-high); work injury scheme coverage: 0.09; minimum wage: PPP USD 544/month. Baseline risk level: Very High.
John Paul Mitchell Systems,Global Headquarters,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,Global Headquarters,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
John Paul Mitchell Systems,JPMS Creative Center,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,JPMS Creative Center,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
John Paul Mitchell Systems,Santa Clarita DC,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,Santa Clarita DC,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
John Paul Mitchell Systems,The Awapuhi Farm,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,The Awapuhi Farm,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
John Paul Mitchell Systems,JPMS UK (Salon Success),Worker Rights - Labour Rights,Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Low."
John Paul Mitchell Systems,JPMS UK (Salon Success),Worker Rights - Remuneration,Very Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Very Low."
John Paul Mitchell Systems,JPMS European Hub,Worker Rights - Labour Rights,Very Low,Baseline,0.35,80.1,0.0,3804.362,"ILO SDG 8.8.2 score 0.35 (low labour rights violations); working poverty rate: 80.1% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 3,804/month. Baseline risk level: Very Low."
John Paul Mitchell Systems,JPMS European Hub,Worker Rights - Remuneration,Very Low,Baseline,0.35,80.1,0.0,3804.362,"ILO SDG 8.8.2 score 0.35 (low labour rights violations); working poverty rate: 80.1% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 3,804/month. Baseline risk level: Very Low."
John Paul Mitchell Systems,Pro-motive (Subsidiary),Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,Pro-motive (Subsidiary),Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
John Paul Mitchell Systems,Distribution Center East,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
John Paul Mitchell Systems,Distribution Center East,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.",Global Headquarters,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
"Natural Organics, Inc.",Global Headquarters,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.",Melville Manufacturing,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
"Natural Organics, Inc.",Melville Manufacturing,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.","The ""Pharma-Lab""",Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
"Natural Organics, Inc.","The ""Pharma-Lab""",Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.",Melville Distribution,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
"Natural Organics, Inc.",Melville Distribution,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.",Amityville Facility,Worker Rights - Labour Rights,High,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: High."
"Natural Organics, Inc.",Amityville Facility,Worker Rights - Remuneration,Low,Baseline,3.83,87.2,0.0,1257.0,"ILO SDG 8.8.2 score 3.83 (moderate labour rights constraints); working poverty rate: 87.2% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 1,257/month. Baseline risk level: Low."
"Natural Organics, Inc.",Nature’s Plus UK,Worker Rights - Labour Rights,Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Low."
"Natural Organics, Inc.",Nature’s Plus UK,Worker Rights - Remuneration,Very Low,Baseline,1.25,81.5,0.0,2816.509,"ILO SDG 8.8.2 score 1.25 (low labour rights violations); working poverty rate: 81.5% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,817/month. Baseline risk level: Very Low."
"Natural Organics, Inc.",Euro-Nutrition Hub,Worker Rights - Labour Rights,Low,Baseline,0.73,100.0,0.0,2735.655,"ILO SDG 8.8.2 score 0.73 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,736/month. Baseline risk level: Low."
"Natural Organics, Inc.",Euro-Nutrition Hub,Worker Rights - Remuneration,Very Low,Baseline,0.73,100.0,0.0,2735.655,"ILO SDG 8.8.2 score 0.73 (low labour rights violations); working poverty rate: 100.0% (very high); work injury scheme coverage: 0 (absent or data gap); minimum wage: PPP USD 2,736/month. Baseline risk level: Very Low."
